facility_id,overture_id,facility_name,name_review_flag,county,city,county_source,centroid_lon,centroid_lat,area_ft2,label,subclass,confidence_score,confidence_tier,is_warehouse,warehouse_prob,source,scag_land_use_class,APN,costar_match_confidence,intensity_tier,is_high_cube,is_likely_crossdock,ops_start_year,year_source,year_confidence,lodes_onset_year,year_built,temporal_use,suspect_stale_year
SCAG-WH-00001,,,False,IMP,Unincorporated,original,-115.857354,32.790154,518176,confirmed,FI-IND,35.0,Medium,0,0.432,osm,industrial,034360091,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00002,488b7674-87a3-42e3-8b6b-11669eb49319,,False,IMP,Brawley,original,-115.520438,32.996424,165921,confirmed,FI-IND,35.0,Medium,0,0.402,overture,industrial,047010029,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00003,42a0a202-d410-40af-afb9-d92e749d2468,,False,IMP,Unincorporated,original,-115.379327,32.676707,151966,confirmed,FI-IND,55.0,Medium,0,0.42,overture,warehouse,059511013,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00004,ac2263f5-dfef-43d5-9c58-1d56cb652358,,False,IMP,Unincorporated,original,-115.379693,32.679132,122771,confirmed,FI-IND,35.0,Medium,0,0.424,overture,industrial,059395004,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00005,d3f4b054-a853-4d8c-bfee-c52ecfaa9c09,,False,IMP,Unincorporated,original,-115.380328,32.680462,116870,confirmed,FI-IND,35.0,Medium,0,0.398,overture,industrial,059394007,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00006,402b925f-9910-4e78-8aa5-34006794b799,,False,IMP,Unincorporated,original,-115.380079,32.677881,109233,confirmed,FI-IND,35.0,Medium,0,0.389,overture,industrial,059511006,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00007,b12fa654-a3c6-4c1a-9d6b-93a88d7b9c1c,,False,IMP,Imperial,original,-115.58133,32.827075,99356,confirmed,FI-IND,65.0,Medium,0,0.371,overture,warehouse,064330046,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00008,f2fe6159-965d-4457-a0dd-01ebc16901ac,,False,IMP,Brawley,original,-115.5257,32.99156,92630,candidate,candidate (unsubtyped),25.0,Medium,0,0.393,overture,industrial,047060039,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00009,ab813731-911e-4a6e-b38d-807f1939db57,,False,IMP,El Centro,original,-115.54306,32.783422,88369,confirmed,U-DF,35.0,Medium,0,0.438,overture,industrial,053312044,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00010,,,False,IMP,Holtville,original,-115.374586,32.809677,87321,candidate,candidate (unsubtyped),25.0,Medium,0,0.431,ms,industrial,045295003,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00011,70295641-48a3-4582-949c-34452aaa29ba,,False,IMP,Unincorporated,original,-115.606255,32.796987,80958,confirmed,U-DF,25.0,Medium,1,0.503,overture,industrial,064460009,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00012,,J R Simplot Co.,False,IMP,El Centro,original,-115.539177,32.770359,78364,candidate,candidate (unsubtyped),25.0,Medium,0,0.468,osm,industrial,054050079,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00013,,,False,IMP,Unincorporated,original,-115.854937,32.789246,72052,candidate,candidate (unsubtyped),25.0,Medium,0,0.499,osm,industrial,034360091,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00014,,,False,IMP,El Centro,original,-115.5451,32.793885,69934,confirmed,ambiguous,35.0,Medium,0,0.488,ms,industrial,053062020,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00015,,,False,IMP,Holtville,original,-115.377874,32.808264,69019,candidate,candidate (unsubtyped),25.0,Medium,0,0.486,ms,industrial,045631008,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00016,b25902db-6eb7-4154-a925-4d6909564bf1,,False,IMP,Brawley,original,-115.532882,32.965238,68912,confirmed,U-DF,25.0,Medium,1,0.521,overture,industrial,049270058,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00017,,,False,IMP,Unincorporated,original,-115.567725,32.910349,67294,candidate,candidate (unsubtyped),25.0,Medium,0,0.483,ms,industrial,040330002,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00018,,,False,IMP,El Centro,original,-115.550892,32.795663,66468,confirmed,U-DF,35.0,Medium,0,0.477,ms,industrial,053061003,none,,,,2011,lodes,medium,2011,,usable,False
SCAG-WH-00019,e52175d2-c398-4e3a-bb94-95fc8c2c3492,,False,IMP,Calipatria,original,-115.508319,33.131904,65553,candidate,candidate (unsubtyped),25.0,Medium,0,0.471,overture,industrial,023101004,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00020,1e63885c-75f5-4b96-a955-5d0054e9e925,,False,IMP,Holtville,original,-115.386196,32.812017,65029,confirmed,FI-IND,25.0,Medium,1,0.555,overture,industrial,045241009,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00021,60812619-9e4b-4e43-8e3b-6f70b032998e,,False,IMP,Unincorporated,original,-115.380343,32.681391,61716,confirmed,FI-IND,35.0,Medium,0,0.485,overture,industrial,059394007,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00022,,,False,IMP,Brawley,original,-115.523721,33.001909,61519,candidate,candidate (unsubtyped),25.0,Medium,0,0.485,ms,industrial,037160066,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00023,9db9c83a-3087-4b54-990b-7a767bfde70b,,False,IMP,El Centro,original,-115.543205,32.793755,60724,confirmed,FI-IND,35.0,Medium,0,0.488,overture,industrial,053072005,none,,,,2009,lodes,medium,2009,,usable,False
SCAG-WH-00024,af56589b-58df-4fbf-98f7-0f491eb60ff8,,False,IMP,Unincorporated,original,-115.390488,32.815391,58329,confirmed,FI-IND,25.0,Medium,1,0.524,overture,industrial,045570088,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00025,18c02b14-d7ef-402a-8ef9-b3a89f5c1c95,,False,IMP,Brawley,original,-115.531998,32.968932,58146,confirmed,ambiguous,25.0,Medium,1,0.511,overture,industrial,049270058,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00026,85a9acb9-83b9-40a2-a516-daf1526a6f72,,False,IMP,El Centro,original,-115.54605,32.795578,55673,confirmed,U-DF,35.0,Medium,1,0.526,overture,industrial,053061025,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00027,,,False,IMP,Unincorporated,original,-115.851008,32.790234,54366,confirmed,FI-IND,35.0,Medium,0,0.494,ms,industrial,034360091,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00028,,,False,IMP,Brawley,original,-115.531162,32.969739,54157,confirmed,U-DF,25.0,Medium,1,0.502,ms,industrial,049270058,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00029,ccb0c427-c92e-4d20-a824-4b1e1db3b374,,False,IMP,Unincorporated,original,-115.648119,32.798413,53344,confirmed,U-DF,35.0,Medium,1,0.509,overture,industrial,062080015,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00030,,Coca-Cola,False,IMP,El Centro,original,-115.549166,32.792295,52387,confirmed,U-DF,65.0,Medium,1,0.528,osm,warehouse,053120007,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00031,fcbb95d7-9883-41f0-b8ee-bd401fbb19f3,,False,IMP,El Centro,original,-115.537704,32.765875,51490,confirmed,ambiguous,25.0,Medium,1,0.527,overture,industrial,054360069,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00032,439e309c-4c3a-43c7-89ce-3f6ddc7a698a,,False,IMP,Unincorporated,original,-115.46094,32.968221,50807,confirmed,U-DF,25.0,Medium,1,0.577,overture,industrial,038220027,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00033,ee549bb6-b3b5-4d8e-86c0-b114e2ca05eb,,False,IMP,Calexico,original,-115.500898,32.692713,50130,confirmed,U-DF,55.0,Medium,1,0.519,overture,warehouse,058020019,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00034,92485873-f697-4754-ab49-36a200c40eed,Northrop Grumman Corporation,False,LA,El Segundo,original,-118.380623,33.924495,1274416,confirmed,FI-IND,35.0,Medium,0,0.453,overture,industrial,4138002014,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00035,,Mercedes-Benz,False,LA,Long Beach,original,-118.139952,33.828265,1057587,confirmed,R-DC,35.0,Medium,0,0.438,osm,industrial,7182027008,weak,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00036,,,False,LA,Industry,original,-117.86574,34.002701,1000241,confirmed,R-DC,55.0,Medium,0,0.438,osm,warehouse,8760029026,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00037,,,False,LA,Industry,original,-117.833829,34.012895,950754,confirmed,R-DC,55.0,Medium,0,0.438,osm,warehouse,8719007048,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00038,,Rite Aid Customer Support Center,False,LA,Lancaster,original,-118.181449,34.721706,931449,confirmed,R-DC,55.0,High,1,0.926,osm,warehouse,3114011029,high,High,1.0,0.0,1999,costar,high,2020,1999,usable,False
SCAG-WH-00039,b5fd1028-ce78-4f1e-8d00-15a356f6a951,,False,LA,Commerce,original,-118.188886,34.014951,884827,confirmed,R-DC,55.0,High,1,0.661,overture,warehouse,5242022004,medium,Low,0.0,0.0,1950,costar,high,2003,1950,usable,False
SCAG-WH-00040,,,False,LA,Irwindale,original,-117.938982,34.126127,838072,candidate,candidate (unsubtyped),25.0,Medium,0,0.435,osm,industrial,8533009024,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00041,673dfe9e-0dbe-4d00-bdca-69e7e507535d,,False,LA,Santa Fe Springs,original,-118.043452,33.907831,815227,confirmed,FI-IND,35.0,High,1,0.908,overture,industrial,8059005046,medium,Medium,0.0,0.0,2005,costar,high,2020,2005,usable,False
SCAG-WH-00042,,,False,LA,Industry,original,-117.832069,34.018908,802017,confirmed,R-DC,55.0,Medium,0,0.435,osm,warehouse,8719007043,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00043,,,False,LA,Industry,original,-117.967246,34.014842,789018,confirmed,FI-IND,65.0,Medium,0,0.435,osm,warehouse,8218007015,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00044,a9e15029-a99c-4284-a1d8-c8e1d131b44b,,False,LA,Santa Fe Springs,original,-118.061021,33.896489,784547,confirmed,FI-IND,65.0,High,1,0.672,overture,warehouse,8082003010,high,High,1.0,0.0,1976,costar,high,,1976,usable,False
SCAG-WH-00045,,,False,LA,Industry,original,-117.838193,34.015459,780764,confirmed,R-DC,65.0,Medium,0,0.435,osm,warehouse,8719006019,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00046,4d6048b1-dd26-4918-9dad-df1555b2da7e,4 warehouse,False,LA,Los Angeles,original,-118.286901,33.766088,758801,confirmed,R-DC,55.0,Medium,0,0.448,overture,warehouse,7412026016,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00047,c152be8f-261f-44b5-af54-14dfac8b7a46,,False,LA,Pomona,original,-117.777858,34.055298,748556,confirmed,R-DC,55.0,Medium,0,0.449,overture,warehouse,8348022047,weak,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00048,,SpaceX Starlink,False,LA,Hawthorne,original,-118.340582,33.921048,730180,confirmed,FI-IND,35.0,Medium,0,0.433,osm,industrial,4049013004,weak,Medium,0.0,0.0,1983,costar,high,2020,1983,usable,False
SCAG-WH-00049,4aefc399-fbba-4002-92b8-876c55c1eb03,,False,LA,Commerce,original,-118.165797,33.999786,722285,confirmed,FI-IND,35.0,High,1,0.701,overture,industrial,6335007024,medium,High,1.0,0.0,1978,costar,high,2020,1978,usable,False
SCAG-WH-00050,,McMaster-Carr Supply Company,False,LA,Santa Fe Springs,original,-118.069865,33.951469,719621,confirmed,R-DC,50.0,High,1,0.692,osm,warehouse,8002019043,high,Medium,0.0,0.0,1980,costar,high,2020,1980,usable,False
SCAG-WH-00051,013f1c82-b814-4a2e-9dca-3223411fc4ba,Boeing Satellite Systems,False,LA,El Segundo,original,-118.389389,33.929495,668745,confirmed,FI-IND,35.0,Medium,0,0.45,overture,industrial,4138005067,none,,,,2010,lodes,medium,2010,,usable,False
SCAG-WH-00052,bf1eba9f-cbc4-4f7f-850a-d3f5f60aa462,,False,LA,Torrance,original,-118.314645,33.849916,667552,candidate,candidate (unsubtyped),30.0,Medium,0,0.455,overture,industrial,7352003069,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00053,,,False,LA,Industry,original,-117.996342,34.057224,667389,confirmed,R-DC,35.0,Medium,0,0.434,osm,industrial,8564011008,weak,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00054,4afccc29-b3f1-4d0a-b815-9277e96b0f38,,False,LA,El Monte,original,-118.047983,34.084958,654761,candidate,candidate (unsubtyped),25.0,Medium,0,0.455,overture,industrial,8577007023,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00055,,,False,LA,Industry,original,-117.836483,34.014416,646737,confirmed,R-DC,65.0,Medium,0,0.434,osm,warehouse,8719007042,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00056,,Huy Fong Foods,False,LA,Irwindale,original,-117.941818,34.098298,641138,candidate,candidate (unsubtyped),25.0,Medium,0,0.434,osm,industrial,8417001027,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00057,34576f31-cc92-4bcc-bbfd-96951a8e9e66,,False,LA,Los Angeles,original,-118.263301,33.736011,619888,confirmed,FI-IND,35.0,Medium,0,0.45,overture,industrial,7440032905,weak,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00058,b411c9d3-88c1-426a-b276-4b81addbeded,,False,LA,Commerce,original,-118.141651,33.978365,613066,confirmed,R-DC,35.0,High,1,0.961,overture,industrial,6356019006,medium,High,1.0,0.0,2014,costar,high,2010,2014,usable,False
SCAG-WH-00059,c5c9369c-d32f-4523-99ee-b0e40f074650,Amazon Logistics Warehouse DAX5,False,LA,Industry,original,-117.955234,34.014866,612170,confirmed,R-DC,85.0,Medium,0,0.469,overture,warehouse,8245002025,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00060,,,False,LA,Irwindale,original,-117.969468,34.109954,610978,confirmed,FI-IND,25.0,High,1,0.859,osm,industrial,8535001036,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00061,,,False,LA,Unincorporated,original,-118.040556,34.020705,609209,confirmed,FI-IND,65.0,Medium,0,0.432,osm,warehouse,8125015014,none,,,,2008,lodes,medium,2008,,usable,False
SCAG-WH-00062,,,False,LA,Industry,original,-117.932141,34.005573,596308,candidate,candidate (unsubtyped),25.0,Medium,0,0.432,osm,industrial,8242030018,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00063,,,False,LA,Santa Fe Springs,original,-118.055041,33.952669,584949,confirmed,R-DC,50.0,Medium,0,0.432,osm,warehouse,8167037008,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00064,bad28215-e576-43ac-824e-6c59fe5bc374,,False,LA,Paramount,original,-118.166592,33.899496,568763,confirmed,R-DC,65.0,Medium,0,0.455,overture,warehouse,6241018022,weak,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00065,,,False,LA,Industry,original,-117.837,34.009287,550105,confirmed,R-DC,55.0,High,1,0.965,osm,warehouse,8719007047,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00066,a42f747c-e2be-4d7b-a040-93fce6bee2d8,,False,LA,El Monte,original,-118.0463,34.088965,534155,candidate,candidate (unsubtyped),25.0,Medium,0,0.461,overture,industrial,8577007021,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00067,8eff3583-ed5c-4f5f-b5f3-2056fc3783ed,,False,LA,Los Angeles,original,-118.580946,34.234547,520977,confirmed,U-DF,35.0,Medium,0,0.458,overture,industrial,2748001037,none,Medium,0.0,0.0,1967,costar,high,2020,1967,usable,False
SCAG-WH-00068,9b6ec4c7-51e2-4bb3-9d50-91c9630f3d39,,False,LA,Carson,original,-118.233168,33.833905,520224,confirmed,R-DC,65.0,High,1,0.732,overture,warehouse,7316026017,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00069,,,False,LA,Compton,original,-118.259054,33.907637,513830,confirmed,R-DC,65.0,Medium,0,0.434,osm,warehouse,6134021015,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00070,9f60e8ab-c270-42d3-907d-ce30cbbd1c1b,,False,LA,Los Angeles,original,-118.301827,33.845986,509687,confirmed,R-DC,35.0,Medium,0,0.462,overture,industrial,7351020021,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00071,5e920a69-6f72-437d-bb65-bf129189cc16,,False,LA,Commerce,original,-118.150953,34.016638,509292,confirmed,FI-IND,65.0,Medium,0,0.457,overture,warehouse,6340006077,none,,,,2004,lodes,medium,2004,,usable,False
SCAG-WH-00072,,,False,LA,Santa Fe Springs,original,-118.067446,33.933515,502920,confirmed,R-DC,35.0,Medium,0,0.432,osm,industrial,8009022079,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00073,4be6a2a9-61b2-484a-8891-5c378b6c7106,,False,LA,Torrance,original,-118.316187,33.845135,502168,candidate,candidate (unsubtyped),25.0,Medium,0,0.457,overture,industrial,7352014041,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00074,,,False,LA,Industry,original,-117.862856,34.001008,499856,confirmed,R-DC,55.0,Medium,0,0.432,osm,warehouse,8760029038,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00075,,,False,LA,Industry,original,-117.8584,34.00304,498197,confirmed,R-DC,65.0,Medium,0,0.432,osm,warehouse,8760029037,weak,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00076,,,False,LA,Industry,original,-117.853889,34.009581,496424,confirmed,FI-IND,55.0,Medium,0,0.432,osm,warehouse,8760023030,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00077,974400c5-72f0-494e-96ad-a8eddd838d8b,,False,LA,Los Angeles,original,-118.193542,34.015481,491925,confirmed,R-DC,0.0,Low,0,0.302,overture,non_industrial,5192001002,medium,Medium,0.0,0.0,1953,costar,high,2004,1953,usable,False
SCAG-WH-00078,17f0cbbd-5612-48ed-950d-ae8655232ea7,,False,LA,Carson,original,-118.227461,33.833826,491314,confirmed,FI-IND,65.0,High,1,0.849,overture,warehouse,7316026033,medium,,,,,unknown,low,,,no_onset,False
SCAG-WH-00079,,,False,LA,Irwindale,original,-117.938379,34.093621,486060,candidate,candidate (unsubtyped),25.0,Medium,0,0.432,osm,industrial,8417004009,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00080,96e9f20f-f422-4fd3-a760-15f7e6e0917d,,False,LA,Bell,original,-118.169645,33.998103,482848,confirmed,R-DC,35.0,Medium,0,0.47,overture,industrial,6332002079,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00081,0734a4e4-b0fb-4877-b2aa-303d128ce4a2,UPS Distribution Center,False,LA,La Mirada,original,-118.018182,33.883544,474794,confirmed,R-DC,0.0,High,1,0.915,overture,non_industrial,7001010082,medium,High,1.0,0.0,2002,costar,high,2020,2002,usable,False
SCAG-WH-00082,,,False,LA,Compton,original,-118.256085,33.907226,472077,confirmed,R-DC,65.0,High,1,0.961,osm,warehouse,6134021016,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00083,b5b6802f-9d23-4d18-91d1-318545edbca7,,False,LA,Carson,original,-118.262658,33.817754,470817,confirmed,FI-IND,55.0,Medium,1,0.647,overture,warehouse,7315033038,medium,High,0.0,0.0,1991,costar,high,2003,1991,usable,False
SCAG-WH-00084,,Michaels Distribution Center,False,LA,Lancaster,original,-118.195247,34.720505,466457,confirmed,R-DC,45.0,High,1,0.923,osm,warehouse,3107027050,high,High,1.0,1.0,1998,costar,high,2020,1998,usable,False
SCAG-WH-00085,c56b3ffd-44b9-4c43-8999-9cf8ecd6cc85,,False,LA,El Segundo,original,-118.389296,33.912415,464012,confirmed,FI-IND,35.0,Medium,0,0.453,overture,industrial,4138014053,none,,,,2013,lodes,medium,2013,,usable,False
SCAG-WH-00086,e6c6c5f8-ec4e-48b5-af09-a5dc76c8c840,,False,LA,Santa Fe Springs,original,-118.044389,33.910721,454345,confirmed,FI-IND,25.0,High,1,0.905,overture,industrial,8044004022,medium,High,1.0,0.0,2005,costar,high,2020,2005,usable,False
SCAG-WH-00087,8644a070-4432-4664-bcd3-eb14a827578a,,False,LA,Commerce,original,-118.158765,33.983932,451692,confirmed,R-DC,65.0,Medium,0,0.452,overture,warehouse,6332015018,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00088,,,False,LA,Industry,original,-117.849358,34.011092,447545,confirmed,R-DC,65.0,Medium,0,0.431,osm,warehouse,8760024034,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00089,f5cd17f3-248a-445b-bba6-ba058a4f8fb7,Gelson's Distribution Center,False,LA,Santa Fe Springs,original,-118.036966,33.89099,443694,confirmed,R-DC,35.0,Medium,0,0.456,overture,industrial,8069014009,none,Medium,0.0,0.0,1968,costar,high,2020,1968,usable,False
SCAG-WH-00090,,,False,LA,Industry,original,-117.853304,34.005657,439333,confirmed,FI-IND,55.0,Medium,0,0.431,osm,warehouse,8760022027,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00091,,,False,LA,Commerce,original,-118.13204,33.996203,435132,confirmed,FI-IND,35.0,Medium,0,0.431,osm,industrial,6336004056,none,Medium,0.0,0.0,1957,costar,high,2020,1957,usable,False
SCAG-WH-00092,9da8b37f-89d6-48a5-8a6c-1a14d2ba6387,,False,LA,Los Angeles,original,-118.499679,34.2244,433610,candidate,candidate (unsubtyped),30.0,Medium,0,0.449,overture,industrial,2689019019,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00093,7468305b-c8da-4342-8523-580f015c5ee4,,False,LA,Carson,original,-118.244533,33.868582,431286,confirmed,R-DC,65.0,Medium,0,0.456,overture,warehouse,7319003108,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00094,,,False,LA,Santa Fe Springs,original,-118.053353,33.958281,426866,confirmed,R-DC,60.0,Medium,0,0.431,osm,warehouse,8168016042,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00095,00a4f04c-5637-4478-b1c0-0a4ccd7e524d,,False,LA,Commerce,original,-118.161648,33.99839,426297,confirmed,R-DC,65.0,High,1,0.8,overture,warehouse,6335007023,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00096,ddb4d85f-bcf0-47da-b0cc-d020521eceb5,,False,LA,Santa Fe Springs,original,-118.048891,33.910892,425646,confirmed,R-DC,55.0,Medium,0,0.452,overture,warehouse,8044001034,none,High,1.0,0.0,1998,costar,high,2020,1998,usable,False
SCAG-WH-00097,f27102e8-70f0-4628-8763-7d4b1b185745,,False,LA,Carson,original,-118.233369,33.840555,424736,confirmed,R-DC,35.0,High,1,0.927,overture,industrial,7318012018,medium,High,1.0,1.0,2020,lodes,medium,2020,2025,lodes8_artifact,False
SCAG-WH-00098,,,False,LA,Industry,original,-117.915037,34.003493,422417,candidate,candidate (unsubtyped),25.0,Medium,0,0.433,osm,industrial,8264008073,none,High,1.0,1.0,2017,costar,high,2020,2017,usable,False
SCAG-WH-00099,047cd412-d331-47ac-81de-7ce5febcf651,,False,LA,Industry,original,-117.999413,34.054308,419209,confirmed,FI-IND,35.0,High,1,0.652,overture,industrial,8564011015,medium,Medium,0.0,0.0,2014,costar,high,2003,2014,usable,False
SCAG-WH-00100,be8acb5a-3fac-499e-819e-b0eb980a952e,,False,LA,Compton,original,-118.24579,33.879053,418814,confirmed,R-DC,65.0,Medium,0,0.456,overture,warehouse,7319029901,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00101,44d1ddce-4d0d-4abb-9845-1c39fa29e57f,Veritiv,False,LA,Commerce,original,-118.156111,33.996514,418648,confirmed,R-DC,65.0,Medium,0,0.42,overture,warehouse,6334005013,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00102,547910a1-2b84-4511-9b7d-df6ebaf10f17,Los Angeles Times,False,LA,Los Angeles,original,-118.235574,34.02794,415300,confirmed,R-DC,25.0,Medium,0,0.429,overture,industrial,5166023016,high,Low,0.0,0.0,1988,costar,high,,1988,usable,False
SCAG-WH-00103,3e77f6bd-8864-4b1f-85b6-b258dc7b71a1,,False,LA,Bell,original,-118.168092,33.989117,414256,confirmed,FI-IND,65.0,Medium,0,0.469,overture,warehouse,6332002090,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00104,5533ec1b-5cf7-4f5d-8476-f032647c68d0,,False,LA,Torrance,original,-118.312307,33.855256,409850,candidate,candidate (unsubtyped),25.0,Medium,0,0.463,overture,industrial,7352016041,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00105,,,False,LA,Los Angeles,original,-118.625175,34.189448,408799,confirmed,U-DF,35.0,Medium,0,0.433,ms,industrial,2038040014,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00106,3c7f4470-0852-4ee8-8993-046346ac9068,,False,LA,Commerce,original,-118.158022,33.980419,408247,confirmed,R-DC,65.0,High,1,0.978,overture,warehouse,6332016002,medium,Low,0.0,0.0,1950,costar,high,2020,1950,usable,False
SCAG-WH-00107,1d5d2b84-4a5b-420a-b7be-8ad8de5cce76,,False,LA,Vernon,original,-118.221623,33.992144,405551,confirmed,FI-IND,65.0,Medium,0,0.453,overture,warehouse,6309026019,none,,,,,unknown,low,,,no_onset,False
SCAG-WH-00108,4b92c2e7-dd70-4a1c-898a-a47adf7dc640,,False,LA,Santa Clarita,original,-118.536928,34.405001,401753,candidate,candidate (unsubtyped),25.0,Medium,0,0.45,overture,industrial,2836006040,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00109,,,False,LA,La Mirada,original,-118.007192,33.883834,401453,confirmed,R-DC,35.0,Medium,0,0.432,osm,industrial,7001020013,none,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00110,,,False,LA,Industry,original,-117.843138,34.01129,400330,confirmed,R-DC,65.0,High,1,0.877,osm,warehouse,8719006012,medium,,,,2020,lodes,medium,2020,,lodes8_artifact,False
SCAG-WH-00111,,,False,LA,Santa Fe Springs,original,-118.064907,33.933537,397466,confirmed,R-DC,35.0,High,1,0.926,osm,industrial,8009022076,medium,,,,,unknown,low,,,no_onset,False
SCAG-WH-00112,57cf6460-e590-4ed5-b98f-ca7d01296b14,,False,LA,Los Angeles,original,-118.22162,34.06441,396188,confirmed,FI-IND,35.0,Medium,0,0.457,overture,industrial,5410015018,none,,,,2003,lodes,medium,2003,,lodes7_truncation,False
SCAG-WH-00113,,,False,LA,Santa Fe Springs,original,-118.031337,33.889129,395247,confirmed,FI-IND,65.0,High,1,0.798,osm,warehouse,8069012008,medium,Medium,0.0,0.0,1968,costar,high,,1968,usable,False
